# Parameters for absolutely stable SQM
# Symmetric matter stability window, ms0 = 80 MeV
# C        sqrt(D) [MeV]

-0.350000  175.000000  940.138900
-0.350000  175.500000  942.783500
-0.350000  176.000000  945.427600
-0.340000  173.000000  932.056700
-0.340000  173.500000  934.708400
-0.340000  174.000000  937.359800
-0.340000  174.500000  940.011100
-0.340000  175.000000  942.662900
-0.340000  175.500000  945.314100
-0.330000  172.500000  931.902000
-0.330000  173.000000  934.560700
-0.330000  173.500000  937.219300
-0.330000  174.000000  939.877700
-0.330000  174.500000  942.536500
-0.330000  175.000000  945.194900
-0.320000  172.000000  931.741400
-0.320000  172.500000  934.407200
-0.320000  173.000000  937.073000
-0.320000  173.500000  939.738500
-0.320000  174.000000  942.404300
-0.320000  174.500000  945.070000
-0.310000  171.500000  931.574800
-0.310000  172.000000  934.247700
-0.310000  172.500000  936.920900
-0.310000  173.000000  939.593400
-0.310000  173.500000  942.266300
-0.310000  174.000000  944.939400
-0.300000  171.000000  931.402200
-0.300000  171.500000  934.082200
-0.300000  172.000000  936.762600
-0.300000  172.500000  939.442400
-0.300000  173.000000  942.122300
-0.300000  173.500000  944.802700
-0.290000  170.500000  931.223400
-0.290000  171.000000  933.910600
-0.290000  171.500000  936.598100
-0.290000  172.000000  939.285200
-0.290000  172.500000  941.972300
-0.290000  173.000000  944.659800
-0.280000  170.000000  931.038300
-0.280000  170.500000  933.732700
-0.280000  171.000000  936.427300
-0.280000  171.500000  939.121900
-0.280000  172.000000  941.816100
-0.280000  172.500000  944.510700
-0.280000  173.000000  947.205400
-0.270000  169.500000  930.846800
-0.270000  170.000000  933.548400
-0.270000  170.500000  936.250200
-0.270000  171.000000  938.952200
-0.270000  171.500000  941.653600
-0.270000  172.000000  944.355300
-0.270000  172.500000  947.057400
-0.260000  169.000000  930.648800
-0.260000  169.500000  933.357600
-0.260000  170.000000  936.066600
-0.260000  170.500000  938.775900
-0.260000  171.000000  941.484800
-0.260000  171.500000  944.193600
-0.260000  172.000000  946.902800
-0.250000  168.500000  930.444200
-0.250000  169.000000  933.160200
-0.250000  169.500000  935.876500
-0.250000  170.000000  938.593000
-0.250000  170.500000  941.309400
-0.250000  171.000000  944.025500
-0.250000  171.500000  946.741800
-0.240000  168.000000  930.232800
-0.240000  168.500000  932.956100
-0.240000  169.000000  935.679700
-0.240000  169.500000  938.403400
-0.240000  170.000000  941.127400
-0.240000  170.500000  943.850700
-0.240000  171.000000  946.574300
-0.230000  167.500000  930.014500
-0.230000  168.000000  932.745200
-0.230000  168.500000  935.476100
-0.230000  169.000000  938.207100
-0.230000  169.500000  940.938300
-0.230000  170.000000  943.669200
-0.230000  170.500000  946.400000
-0.220000  167.500000  932.527400
-0.220000  168.000000  935.265600
-0.220000  168.500000  938.003900
-0.220000  169.000000  940.742400
-0.220000  169.500000  943.481000
-0.220000  170.000000  946.219000
-0.210000  167.000000  932.302500
-0.210000  167.500000  935.048000
-0.210000  168.000000  937.793700
-0.210000  168.500000  940.539500
-0.210000  169.000000  943.285500
-0.210000  169.500000  946.031100
-0.200000  166.500000  932.070300
-0.200000  167.000000  934.823300
-0.200000  167.500000  937.576300
-0.200000  168.000000  940.329500
-0.200000  168.500000  943.082800
-0.200000  169.000000  945.836200
-0.190000  166.000000  931.830700
-0.190000  166.500000  934.591400
-0.190000  167.000000  937.351800
-0.190000  167.500000  940.112300
-0.190000  168.000000  942.873000
-0.190000  168.500000  945.633800
-0.180000  165.500000  931.583700
-0.180000  166.000000  934.352000
-0.180000  166.500000  937.119900
-0.180000  167.000000  939.887800
-0.180000  167.500000  942.655900
-0.180000  168.000000  945.424100
-0.170000  165.000000  931.329200
-0.170000  165.500000  934.104900
-0.170000  166.000000  936.880600
-0.170000  166.500000  939.655900
-0.170000  167.000000  942.431400
-0.170000  167.500000  945.207000
-0.170000  168.000000  947.982700
-0.160000  164.500000  931.067000
-0.160000  165.000000  933.850200
-0.160000  165.500000  936.633500
-0.160000  166.000000  939.416400
-0.160000  166.500000  942.199300
-0.160000  167.000000  944.982400
-0.160000  167.500000  947.765500
-0.150000  164.000000  930.797100
-0.150000  164.500000  933.587800
-0.150000  165.000000  936.378600
-0.150000  165.500000  939.169300
-0.150000  166.000000  941.959700
-0.150000  166.500000  944.750200
-0.150000  167.000000  947.540800
-0.140000  163.500000  930.519300
-0.140000  164.000000  933.317500
-0.140000  164.500000  936.115800
-0.140000  165.000000  938.914100
-0.140000  165.500000  941.712300
-0.140000  166.000000  944.510300
-0.140000  166.500000  947.308300
-0.130000  163.000000  930.233500
-0.130000  163.500000  933.039300
-0.130000  164.000000  935.845100
-0.130000  164.500000  938.651000
-0.130000  165.000000  941.456900
-0.130000  165.500000  944.262500
-0.130000  166.000000  947.068100
-0.120000  163.000000  932.752900
-0.120000  163.500000  935.566300
-0.120000  164.000000  938.379700
-0.120000  164.500000  941.193200
-0.120000  165.000000  944.006800
-0.120000  165.500000  946.819900
-0.110000  162.500000  932.458400
-0.110000  163.000000  935.279400
-0.110000  163.500000  938.100400
-0.110000  164.000000  940.921400
-0.110000  164.500000  943.742600
-0.110000  165.000000  946.563700
-0.100000  162.000000  932.155600
-0.100000  162.500000  934.984200
-0.100000  163.000000  937.812800
-0.100000  163.500000  940.641400
-0.100000  164.000000  943.470100
-0.100000  164.500000  946.298900
-0.090000  161.500000  931.844300
-0.090000  162.000000  934.680600
-0.090000  162.500000  937.516800
-0.090000  163.000000  940.353100
-0.090000  163.500000  943.189400
-0.090000  164.000000  946.025700
-0.080000  161.000000  931.524500
-0.080000  161.500000  934.368400
-0.080000  162.000000  937.212300
-0.080000  162.500000  940.056200
-0.080000  163.000000  942.900200
-0.080000  163.500000  945.744200
-0.070000  160.500000  931.196000
-0.070000  161.000000  934.047600
-0.070000  161.500000  936.899200
-0.070000  162.000000  939.750800
-0.070000  162.500000  942.602400
-0.070000  163.000000  945.454100
-0.060000  160.000000  930.858700
-0.060000  160.500000  933.718000
-0.060000  161.000000  936.577300
-0.060000  161.500000  939.436700
-0.060000  162.000000  942.296000
-0.060000  162.500000  945.155300
-0.050000  159.500000  930.512400
-0.050000  160.000000  933.379500
-0.050000  160.500000  936.246600
-0.050000  161.000000  939.113700
-0.050000  161.500000  941.980800
-0.050000  162.000000  944.847800
-0.040000  159.000000  930.157100
-0.040000  159.500000  933.032000
-0.040000  160.000000  935.906900
-0.040000  160.500000  938.781800
-0.040000  161.000000  941.656600
-0.040000  161.500000  944.531400
-0.030000  159.000000  932.675100
-0.030000  159.500000  935.557800
-0.030000  160.000000  938.440600
-0.030000  160.500000  941.323300
-0.030000  161.000000  944.206000
-0.020000  158.500000  932.309000
-0.020000  159.000000  935.199500
-0.020000  159.500000  938.090000
-0.020000  160.000000  940.980500
-0.020000  160.500000  943.871100
-0.010000  158.000000  931.933500
-0.010000  158.500000  934.831800
-0.010000  159.000000  937.730100
-0.010000  159.500000  940.628500
-0.010000  160.000000  943.526800
0.000000  157.500000  931.548500
0.000000  158.000000  934.454700
0.000000  158.500000  937.360800
0.000000  159.000000  940.267000
0.000000  159.500000  943.173200
0.000000  160.000000  946.079400
0.010000  157.000000  931.153900
0.010000  157.500000  934.067900
0.010000  158.000000  936.982000
0.010000  158.500000  939.896000
0.010000  159.000000  942.810100
0.010000  159.500000  945.724100
0.020000  156.500000  930.749600
0.020000  157.000000  933.671500
0.020000  157.500000  936.593400
0.020000  158.000000  939.515300
0.020000  158.500000  942.437300
0.020000  159.000000  945.359200
0.030000  156.000000  930.335400
0.030000  156.500000  933.265200
0.030000  157.000000  936.195100
0.030000  157.500000  939.124900
0.030000  158.000000  942.054800
0.030000  158.500000  944.984700
0.040000  156.000000  932.849000
0.040000  156.500000  935.786800
0.040000  157.000000  938.724600
0.040000  157.500000  941.662400
0.040000  158.000000  944.600200
0.050000  155.500000  932.422700
0.050000  156.000000  935.368500
0.050000  156.500000  938.314200
0.050000  157.000000  941.260000
0.050000  157.500000  944.205800
0.060000  155.000000  931.986200
0.060000  155.500000  934.940000
0.060000  156.000000  937.893800
0.060000  156.500000  940.847500
0.060000  157.000000  943.801300
0.070000  154.500000  931.539500
0.070000  155.000000  934.501200
0.070000  155.500000  937.463000
0.070000  156.000000  940.424800
0.070000  156.500000  943.386600
0.080000  154.000000  931.082200
0.080000  154.500000  934.052000
0.080000  155.000000  937.021900
0.080000  155.500000  939.991700
0.080000  156.000000  942.961600
0.090000  153.500000  930.614500
0.090000  154.000000  933.592300
0.090000  154.500000  936.570200
0.090000  155.000000  939.548100
0.090000  155.500000  942.525800
0.100000  153.000000  930.136100
0.100000  153.500000  933.122000
0.100000  154.000000  936.107900
0.100000  154.500000  939.093900
0.100000  155.000000  942.079400
0.110000  153.000000  932.640800
0.110000  153.500000  935.634900
0.110000  154.000000  938.628900
0.110000  154.500000  941.622400
0.120000  152.500000  932.148800
0.120000  153.000000  935.151000
0.120000  153.500000  938.152900
0.120000  154.000000  941.154600
0.130000  152.000000  931.645800
0.130000  152.500000  934.656100
0.130000  153.000000  937.666100
0.130000  153.500000  940.675800
0.140000  151.500000  931.131700
0.140000  152.000000  934.150100
0.140000  152.500000  937.168200
0.140000  153.000000  940.186000
0.150000  151.000000  930.606400
0.150000  151.500000  933.632900
0.150000  152.000000  936.659100
0.150000  152.500000  939.685000
0.160000  150.500000  930.069700
0.160000  151.000000  933.104400
0.160000  151.500000  936.138800
0.160000  152.000000  939.172800
0.170000  150.500000  932.564400
0.170000  151.000000  935.607000
0.170000  151.500000  938.649200
0.180000  150.000000  932.012900
0.180000  150.500000  935.063800
0.180000  151.000000  938.114100
0.190000  150.000000  934.508900
0.190000  150.500000  937.567400
0.200000  150.000000  937.008900
